OrderID,Order_Date,CustomerID,Customer_Name,StockItemID,StockItem_Name,Quantity,UnitPrice,TaxRate,Line_Revenue,Tax_Amount,Transaction_Date
9706,7/1/2013,401,Wingtip Toys (Head Office),79,"""The Gu"" red shirt XML tag t-shirt (White) S",108,18,15,1944,291.6,7/6/2015
46714,4/9/2015,401,Wingtip Toys (Head Office),207,Permanent marker blue 5mm nib (Blue) 5mm,108,2.7,15,291.6,43.74,9/16/2015
40491,12/30/2014,850,Daakshaayaani Sankaramanchi,11,USB food flash drive - cookie,6,32,15,192,28.8,5/1/2015
11811,8/6/2013,1,Tailspin Toys (Head Office),72,Ride on toy sedan car (Pink) 1/12 scale,4,230,15,920,138,8/27/2014
73324,5/27/2016,985,Roko Ilic,153,Small sized bubblewrap roll 10m,40,4.5,15,180,27,2/23/2015
36060,10/16/2014,401,Wingtip Toys (Head Office),118,Dinosaur battery-powered slippers (Green) S,6,32,15,192,28.8,7/30/2014
52798,7/9/2015,401,Wingtip Toys (Head Office),185,Shipping carton (Brown) 356x356x279mm,175,2.04,15,357,53.55,3/29/2016
36993,10/30/2014,1,Tailspin Toys (Head Office),86,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",36,18,15,648,97.2,4/26/2013
29530,6/24/2014,1012,Urve Kasesalu,69,Ride on toy sedan car (Blue) 1/12 scale,5,230,15,1150,172.5,3/12/2014
41029,1/7/2015,909,Dena Glissen,206,Permanent marker black 5mm nib (Black) 5mm,108,2.7,15,291.6,43.74,3/5/2015
66426,2/10/2016,1055,Adriana Pena,214,Air cushion film 200mmx200mm 325m,5,90,15,450,67.5,2/11/2016
70898,4/21/2016,935,Daevasree Samavedam,154,Medium sized bubblewrap roll 20m,10,20,15,200,30,5/9/2013
22881,3/3/2014,1010,Serdar ozCelik,12,USB food flash drive - donut,10,32,15,320,48,5/30/2016
38993,12/5/2014,401,Wingtip Toys (Head Office),131,Furry gorilla with big eyes slippers (Black) M,4,32,15,128,19.2,12/10/2014
56401,9/4/2015,882,Maryann Huddleston,127,Plush shark slippers (Gray) M,2,32,15,64,9.6,6/1/2015
50715,6/8/2015,1,Tailspin Toys (Head Office),183,Shipping carton (Brown) 480x270x320mm,200,2.74,15,548,82.2,1/10/2014
47768,4/24/2015,1001,Dinh Mai,153,Small sized bubblewrap roll 10m,100,4.5,15,450,67.5,12/23/2015
58391,10/3/2015,871,Darshana Madhunapantula,23,DBA joke mug - it depends (Black),10,13,15,130,19.5,8/3/2015
33450,8/29/2014,401,Wingtip Toys (Head Office),27,DBA joke mug - SELECT caffeine FROM mug (Black),9,13,15,117,17.55,1/3/2014
52260,7/2/2015,963,Be Trang,52,IT joke mug - keyboard not found … press F1 to continue (White),2,13,15,26,3.9,11/7/2013
64086,1/4/2016,828,Sercan Celik,195,Black and orange handle with care despatch tape  48mmx75m,48,3.7,15,177.6,26.64,3/5/2015
57580,9/22/2015,964,Ingrida Zeltina,160,20 mm Double sided bubble wrap 20m,70,33,15,2310,346.5,9/26/2013
56788,9/9/2015,1,Tailspin Toys (Head Office),26,DBA joke mug - SELECT caffeine FROM mug (White),4,13,15,52,7.8,3/26/2015
12853,8/27/2013,963,Be Trang,58,RC toy sedan car with remote control (Black) 1/50 scale,6,25,15,150,22.5,5/30/2016
7764,5/28/2013,401,Wingtip Toys (Head Office),101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",48,18,15,864,129.6,10/6/2015
11811,8/6/2013,1,Tailspin Toys (Head Office),202,Red and white urgent  heavy despatch tape  48mmx100m,216,4.1,15,885.6,132.84,4/6/2016
11637,8/2/2013,401,Wingtip Toys (Head Office),7,USB food flash drive - pizza slice,8,32,15,256,38.4,10/29/2014
12298,8/14/2013,401,Wingtip Toys (Head Office),98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",108,18,15,1944,291.6,11/16/2015
19498,1/1/2014,1,Tailspin Toys (Head Office),217,Void fill 200 L bag (White) 200L,10,25,15,250,37.5,3/16/2016
22561,2/26/2014,817,Agrita Kanepa,39,Developer joke mug - inheritance is the OO way to become wealthy (Black),6,13,15,78,11.7,8/28/2013
7640,5/27/2013,924,Eva Schulteisz,79,"""The Gu"" red shirt XML tag t-shirt (White) S",108,18,15,1944,291.6,7/15/2015
16073,10/28/2013,1,Tailspin Toys (Head Office),156,10 mm Double sided bubble wrap 10m,50,15,15,750,112.5,8/6/2014
25307,4/17/2014,401,Wingtip Toys (Head Office),115,Superhero action jacket (Blue) 3XL,10,34,15,340,51,1/30/2015
38798,12/2/2014,980,Om Yadav,94,"""The Gu"" red shirt XML tag t-shirt (Black) L",120,18,15,2160,324,1/23/2013
11037,7/23/2013,957,Hee-Young Suh,64,RC vintage American toy coupe with remote control (Red) 1/50 scale,5,30,15,150,22.5,11/3/2015
44007,2/26/2015,1041,Tomo Vidovic,116,Superhero action jacket (Blue) 4XL,10,34,15,340,51,12/23/2015
34071,9/10/2014,954,Nasrin Omidzadeh,48,Developer joke mug - this code was generated by a tool (White),7,13,15,91,13.65,10/13/2015
28554,6/9/2014,1,Tailspin Toys (Head Office),151,Pack of 12 action figures (male),7,16,15,112,16.8,4/13/2015
66278,2/6/2016,1,Tailspin Toys (Head Office),26,DBA joke mug - SELECT caffeine FROM mug (White),6,13,15,78,11.7,11/16/2014
66949,2/19/2016,185,"Tailspin Toys (Vidrine, LA)",111,Superhero action jacket (Blue) M,5,30,15,150,22.5,NULL
16500,11/5/2013,401,Wingtip Toys (Head Office),216,Void fill 100 L bag (White) 100L,70,12.5,15,875,131.25,2/6/2014
26119,5/1/2014,401,Wingtip Toys (Head Office),137,Animal with big feet slippers (Brown) XL,5,32,15,160,24,10/20/2014
45528,3/23/2015,997,Nada Ana Slosar,132,Furry gorilla with big eyes slippers (Black) L,2,32,15,64,9.6,1/20/2016
3289,3/8/2013,982,Yves Belisle,55,IT joke mug - that behavior is by design (Black),4,13,15,52,7.8,2/17/2015
22074,2/17/2014,401,Wingtip Toys (Head Office),123,Ogre battery-powered slippers (Green) M,6,32,15,192,28.8,1/14/2013
48509,5/5/2015,842,Biju Deb,200,Black and yellow heavy despatch tape 48mmx100m,144,4.1,15,590.4,88.56,5/31/2015
64415,1/7/2016,401,Wingtip Toys (Head Office),117,Superhero action jacket (Blue) 5XL,1,34,15,34,5.1,2/11/2013
25089,4/14/2014,961,Rani Ganguly,139,Furry animal socks (Pink) M,84,5,15,420,63,3/3/2016
4581,4/1/2013,1,Tailspin Toys (Head Office),34,Developer joke mug - fun was unexpected at this time (White),8,13,15,104,15.6,2/24/2016
54659,8/6/2015,981,Mahmut ozbek,121,Dinosaur battery-powered slippers (Green) XL,9,32,15,288,43.2,9/8/2015
20187,1/15/2014,847,Kristiina Ivanov,66,RC big wheel monster truck with remote control (Black) 1/50 scale,2,45,15,90,13.5,11/6/2014
57989,9/28/2015,401,Wingtip Toys (Head Office),171,32 mm Anti static bubble wrap (Blue) 10m,20,32,15,640,96,1/29/2015
66993,2/20/2016,831,Bhaavan Rai,35,Developer joke mug - fun was unexpected at this time (Black),5,13,15,65,9.75,12/18/2013
35327,10/3/2014,1,Tailspin Toys (Head Office),72,Ride on toy sedan car (Pink) 1/12 scale,6,230,15,1380,207,5/27/2014
33154,8/23/2014,401,Wingtip Toys (Head Office),197,Black and orange this way up despatch tape 48mmx75m,216,3.7,15,799.2,119.88,4/24/2015
67441,2/26/2016,850,Daakshaayaani Sankaramanchi,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",120,18,15,2160,324,8/18/2015
31981,8/2/2014,944,Ida Celma,205,Tape dispenser (Blue),70,32,15,2240,336,11/2/2013
40069,12/23/2014,819,Santiago Vera,148,Halloween skull mask (Gray) L,84,18,15,1512,226.8,2/10/2013
13639,9/11/2013,1,Tailspin Toys (Head Office),20,DBA joke mug - you might be a DBA if (White),1,13,15,13,1.95,6/19/2015
28770,6/12/2014,933,Joel Carrillo,89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",60,18,15,1080,162,5/9/2015
67709,3/1/2016,830,Jana Fialova,40,"Developer joke mug - (hip, hip, array) (White)",3,13,15,39,5.85,8/19/2014
13851,9/16/2013,1,Tailspin Toys (Head Office),199,Black and yellow heavy despatch tape  48mmx75m,240,3.7,15,888,133.2,7/13/2013
25730,4/24/2014,401,Wingtip Toys (Head Office),137,Animal with big feet slippers (Brown) XL,8,32,15,256,38.4,5/28/2016
59667,10/22/2015,938,Anna Gyarmathi,114,Superhero action jacket (Blue) XXL,1,30,15,30,4.5,8/17/2015
14142,9/19/2013,1,Tailspin Toys (Head Office),2,USB rocket launcher (Gray),4,25,15,100,15,7/9/2014
15436,10/15/2013,401,Wingtip Toys (Head Office),131,Furry gorilla with big eyes slippers (Black) M,7,32,15,224,33.6,1/6/2014
16006,10/26/2013,401,Wingtip Toys (Head Office),36,Developer joke mug - when your hammer is C++ (White),10,13,15,130,19.5,3/5/2016
33341,8/27/2014,401,Wingtip Toys (Head Office),111,Superhero action jacket (Blue) M,8,30,15,240,36,11/26/2014
32673,8/14/2014,868,Laura Sykorova,215,Air cushion machine (Blue),7,1899,15,13293,1993.95,2/23/2014
1057,1/19/2013,897,Allan Mannik,21,DBA joke mug - you might be a DBA if (Black),9,13,15,117,17.55,5/2/2013
14253,9/23/2013,401,Wingtip Toys (Head Office),152,Pack of 12 action figures (female),10,16,15,160,24,5/27/2013
11407,7/30/2013,916,Pinja Jantunen,20,DBA joke mug - you might be a DBA if (White),8,13,15,104,15.6,10/9/2014
48713,5/8/2015,890,Olya Izmaylov,40,"Developer joke mug - (hip, hip, array) (White)",5,13,15,65,9.75,2/23/2013
54997,8/11/2015,826,Leila Carvalho,173,32 mm Anti static bubble wrap (Blue) 50m,40,105,15,4200,630,2/10/2015
4768,4/4/2013,831,Bhaavan Rai,217,Void fill 200 L bag (White) 200L,40,25,15,1000,150,7/30/2015
23657,3/18/2014,401,Wingtip Toys (Head Office),143,Halloween zombie mask (Light Brown) M,12,18,15,216,32.4,12/13/2013
45321,3/19/2015,401,Wingtip Toys (Head Office),12,USB food flash drive - donut,1,32,15,32,4.8,4/21/2015
3081,3/6/2013,876,Marie LeBatelier,178,Shipping carton (Brown) 500x310x310mm,75,2.55,15,191.25,28.6875,11/21/2013
26119,5/1/2014,401,Wingtip Toys (Head Office),142,Halloween zombie mask (Light Brown) S,108,18,15,1944,291.6,7/17/2013
7107,5/16/2013,925,Can ozcan,199,Black and yellow heavy despatch tape  48mmx75m,216,3.7,15,799.2,119.88,1/22/2014
19278,12/28/2013,401,Wingtip Toys (Head Office),100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",96,18,15,1728,259.2,12/31/2013
49378,5/20/2015,976,Alinne Matos,101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",12,18,15,216,32.4,1/9/2016
4349,3/27/2013,880,Edmee Glissen,102,Alien officer hoodie (Black) XL,3,35,15,105,15.75,10/7/2013
24570,4/4/2014,1,Tailspin Toys (Head Office),152,Pack of 12 action figures (female),1,16,15,16,2.4,7/1/2013
36584,10/24/2014,401,Wingtip Toys (Head Office),110,Superhero action jacket (Blue) S,9,25,15,225,33.75,1/30/2015
58431,10/5/2015,968,Anca Gogean,43,Developer joke mug - understanding recursion requires understanding recursion (Black),1,13,15,13,1.95,11/18/2014
22074,2/17/2014,401,Wingtip Toys (Head Office),190,Clear packaging tape 48mmx100m,180,3.5,15,630,94.5,10/1/2013
42655,2/4/2015,1,Tailspin Toys (Head Office),38,Developer joke mug - inheritance is the OO way to become wealthy (White),5,13,15,65,9.75,6/13/2013
31992,8/4/2014,401,Wingtip Toys (Head Office),39,Developer joke mug - inheritance is the OO way to become wealthy (Black),5,13,15,65,9.75,12/10/2014
55240,8/14/2015,918,Isidora Morales,142,Halloween zombie mask (Light Brown) S,60,18,15,1080,162,2/13/2015
36250,10/18/2014,1,Tailspin Toys (Head Office),204,Tape dispenser (Red),30,32,15,960,144,8/11/2015
66281,2/6/2016,990,Andris Saulitis,152,Pack of 12 action figures (female),2,16,15,32,4.8,7/1/2014
57986,9/28/2015,957,Hee-Young Suh,214,Air cushion film 200mmx200mm 325m,10,90,15,900,135,5/26/2015
22346,2/21/2014,401,Wingtip Toys (Head Office),126,Plush shark slippers (Gray) S,2,32,15,64,9.6,10/9/2014
54361,7/31/2015,1005,Bhadram Kamasamudram,56,IT joke mug - hardware: part of the computer that can be kicked (White),1,13,15,13,1.95,9/20/2013
43782,2/23/2015,1008,Vedrana Kovacevic,204,Tape dispenser (Red),50,32,15,1600,240,4/13/2015
62939,12/15/2015,920,Gayatri Gajula,112,Superhero action jacket (Blue) L,5,30,15,150,22.5,2/27/2014
56856,9/10/2015,820,Knut Svensson,154,Medium sized bubblewrap roll 20m,70,20,15,1400,210,10/22/2014
21631,2/8/2014,907,Eugen Agafitei,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",108,18,15,1944,291.6,5/15/2014
54608,8/5/2015,1015,Isa Hulsegge,12,USB food flash drive - donut,9,32,15,288,43.2,6/9/2015
57022,9/12/2015,401,Wingtip Toys (Head Office),119,Dinosaur battery-powered slippers (Green) M,8,32,15,256,38.4,10/25/2013
68624,3/18/2016,954,Nasrin Omidzadeh,10,USB food flash drive - chocolate bar,10,32,15,320,48,5/29/2013
21994,2/14/2014,401,Wingtip Toys (Head Office),35,Developer joke mug - fun was unexpected at this time (Black),3,13,15,39,5.85,8/20/2013
61831,11/26/2015,989,Milinka Zujovic,81,"""The Gu"" red shirt XML tag t-shirt (White) L",72,18,15,1296,194.4,9/15/2014
72088,5/9/2016,964,Ingrida Zeltina,102,Alien officer hoodie (Black) XL,8,35,15,280,42,12/8/2015
46984,4/14/2015,401,Wingtip Toys (Head Office),74,Ride on vintage American toy coupe (Black) 1/12 scale,4,285,15,1140,171,11/9/2013
45921,3/28/2015,908,Sumati Bhat,55,IT joke mug - that behavior is by design (Black),10,13,15,130,19.5,6/27/2014
29382,6/23/2014,1,Tailspin Toys (Head Office),144,Halloween zombie mask (Light Brown) L,120,18,15,2160,324,10/25/2013
68075,3/8/2016,889,Sointu Savonheimo,37,Developer joke mug - when your hammer is C++ (Black),4,13,15,52,7.8,5/26/2015
25189,4/16/2014,881,Magdalena Michnova,46,Developer joke mug - a foo walks into a bar (White),8,13,15,104,15.6,3/20/2013
52929,7/11/2015,847,Kristiina Ivanov,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",72,18,15,1296,194.4,3/15/2016
2305,2/15/2013,978,Baalaamjali Devulapalli,181,Shipping carton (Brown) 356x229x229mm,200,1.14,15,228,34.2,7/29/2014
9134,6/21/2013,1000,Krishnam Allu,132,Furry gorilla with big eyes slippers (Black) L,2,32,15,64,9.6,6/6/2014
62199,12/3/2015,880,Edmee Glissen,39,Developer joke mug - inheritance is the OO way to become wealthy (Black),4,13,15,52,7.8,3/27/2013
29157,6/18/2014,813,Shyam Poddar,145,Halloween zombie mask (Light Brown) XL,72,18,15,1296,194.4,11/19/2014
58972,10/14/2015,857,Clarissa Manfrin,72,Ride on toy sedan car (Pink) 1/12 scale,8,230,15,1840,276,2/25/2014
51617,6/23/2015,961,Rani Ganguly,43,Developer joke mug - understanding recursion requires understanding recursion (Black),1,13,15,13,1.95,8/27/2015
69023,3/23/2016,865,Bijoya Thakur,10,USB food flash drive - chocolate bar,8,32,15,256,38.4,9/17/2013
13918,9/17/2013,853,Caterina Pinto,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",96,18,15,1728,259.2,11/21/2015
61953,11/28/2015,1003,Hue Ton,92,"""The Gu"" red shirt XML tag t-shirt (Black) S",96,18,15,1728,259.2,2/27/2016
50016,5/29/2015,883,Radha Barua,90,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",108,18,15,1944,291.6,1/10/2013
18665,12/17/2013,1,Tailspin Toys (Head Office),31,Developer joke mug - Oct 31 = Dec 25 (Black),8,13,15,104,15.6,11/21/2014
12726,8/24/2013,401,Wingtip Toys (Head Office),154,Medium sized bubblewrap roll 20m,60,20,15,1200,180,10/31/2014
12257,8/14/2013,845,Emilie Hrdlickova,166,10 mm Anti static bubble wrap (Blue) 20m,20,42,15,840,126,9/7/2015
8862,6/17/2013,1,Tailspin Toys (Head Office),73,Ride on vintage American toy coupe (Red) 1/12 scale,4,285,15,1140,171,1/7/2016
11366,7/29/2013,1,Tailspin Toys (Head Office),2,USB rocket launcher (Gray),7,25,15,175,26.25,12/25/2014
34983,9/26/2014,875,Philip Walker,94,"""The Gu"" red shirt XML tag t-shirt (Black) L",72,18,15,1296,194.4,7/24/2013
9623,6/29/2013,876,Marie LeBatelier,60,RC toy sedan car with remote control (Blue) 1/50 scale,4,25,15,100,15,5/30/2013
494,1/9/2013,401,Wingtip Toys (Head Office),110,Superhero action jacket (Blue) S,5,25,15,125,18.75,6/10/2014
9562,6/28/2013,1,Tailspin Toys (Head Office),145,Halloween zombie mask (Light Brown) XL,96,18,15,1728,259.2,6/24/2013
20075,1/13/2014,888,Jai Lamble,10,USB food flash drive - chocolate bar,8,32,15,256,38.4,1/24/2013
825,1/15/2013,997,Nada Ana Slosar,117,Superhero action jacket (Blue) 5XL,3,34,15,102,15.3,2/4/2014
13691,9/12/2013,401,Wingtip Toys (Head Office),35,Developer joke mug - fun was unexpected at this time (Black),5,13,15,65,9.75,5/23/2013
52748,7/9/2015,401,Wingtip Toys (Head Office),48,Developer joke mug - this code was generated by a tool (White),2,13,15,26,3.9,1/21/2014
4581,4/1/2013,1,Tailspin Toys (Head Office),90,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",84,18,15,1512,226.8,3/29/2016
26482,5/7/2014,808,Jackson Kolios,201,Red and white urgent despatch tape 48mmx75m,96,3.7,15,355.2,53.28,3/9/2014
7487,5/23/2013,1,Tailspin Toys (Head Office),97,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",36,18,15,648,97.2,4/23/2014
37628,11/10/2014,1,Tailspin Toys (Head Office),110,Superhero action jacket (Blue) S,3,25,15,75,11.25,12/12/2015
28751,6/12/2014,1,Tailspin Toys (Head Office),15,USB food flash drive - dessert 10 drive variety pack,2,240,15,480,72,2/26/2013
7824,5/30/2013,900,Lilli Sokk,52,IT joke mug - keyboard not found … press F1 to continue (White),2,13,15,26,3.9,1/27/2016
39136,12/8/2014,1,Tailspin Toys (Head Office),205,Tape dispenser (Blue),30,32,15,960,144,10/21/2013
69305,3/29/2016,931,Nada Jovanovic,187,Express post box 5kg (White) 350x280x130mm,150,0.95,15,142.5,21.375,2/25/2016
30800,7/15/2014,917,Pari Hosseini,216,Void fill 100 L bag (White) 100L,80,12.5,15,1000,150,4/21/2015
62652,12/9/2015,1017,David Novacek ,13,USB food flash drive - shrimp cocktail,2,32,15,64,9.6,12/7/2015
16645,11/8/2013,893,Leyla Asef zade,201,Red and white urgent despatch tape 48mmx75m,192,3.7,15,710.4,106.56,12/22/2013
8299,6/6/2013,401,Wingtip Toys (Head Office),64,RC vintage American toy coupe with remote control (Red) 1/50 scale,10,30,15,300,45,8/8/2014
23657,3/18/2014,401,Wingtip Toys (Head Office),203,Tape dispenser (Black),100,32,15,3200,480,7/4/2014
46145,4/2/2015,1,Tailspin Toys (Head Office),42,Developer joke mug - understanding recursion requires understanding recursion (White),9,13,15,117,17.55,11/4/2014
59412,10/20/2015,1,Tailspin Toys (Head Office),213,Air cushion film 200mmx100mm 325m,2,87,15,174,26.1,1/2/2014
57954,9/28/2015,964,Ingrida Zeltina,203,Tape dispenser (Black),50,32,15,1600,240,3/9/2013
67633,3/1/2016,401,Wingtip Toys (Head Office),169,20 mm Anti static bubble wrap (Blue) 20m,70,45,15,3150,472.5,6/27/2013
58875,10/12/2015,1,Tailspin Toys (Head Office),194,Black and orange glass with care despatch tape  48mmx100m,240,4.1,15,984,147.6,8/6/2015
13949,9/17/2013,810,Alena Kellnerova,63,RC toy sedan car with remote control (Pink) 1/50 scale,6,25,15,150,22.5,11/1/2015
32925,8/19/2014,888,Jai Lamble,100,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",72,18,15,1296,194.4,6/18/2014
44476,3/5/2015,954,Nasrin Omidzadeh,196,Black and orange handle with care despatch tape  48mmx100m,216,4.1,15,885.6,132.84,1/25/2016
22074,2/17/2014,401,Wingtip Toys (Head Office),132,Furry gorilla with big eyes slippers (Black) L,8,32,15,256,38.4,2/5/2014
55279,8/17/2015,850,Daakshaayaani Sankaramanchi,104,Alien officer hoodie (Black) 3XL,5,35,15,175,26.25,2/14/2013
25986,4/29/2014,834,Cong Hoa,109,Superhero action jacket (Blue) XS,3,25,15,75,11.25,5/1/2013
23060,3/6/2014,401,Wingtip Toys (Head Office),144,Halloween zombie mask (Light Brown) L,36,18,15,648,97.2,12/29/2014
25730,4/24/2014,401,Wingtip Toys (Head Office),66,RC big wheel monster truck with remote control (Black) 1/50 scale,7,45,15,315,47.25,3/25/2013
53055,7/14/2015,832,Aakriti Byrraju,201,Red and white urgent despatch tape 48mmx75m,192,3.7,15,710.4,106.56,8/21/2015
36390,10/21/2014,401,Wingtip Toys (Head Office),147,Halloween skull mask (Gray) M,120,18,15,2160,324,5/5/2014
46695,4/9/2015,1,Tailspin Toys (Head Office),119,Dinosaur battery-powered slippers (Green) M,4,32,15,128,19.2,7/17/2014
61551,11/23/2015,401,Wingtip Toys (Head Office),6,USB food flash drive - hot dog,9,32,15,288,43.2,4/24/2015
52378,7/3/2015,826,Leila Carvalho,200,Black and yellow heavy despatch tape 48mmx100m,144,4.1,15,590.4,88.56,5/28/2014
64059,1/2/2016,1018,Nils Kaulins,51,Developer joke mug - old C developers never die (Black),6,13,15,78,11.7,12/18/2015
13691,9/12/2013,401,Wingtip Toys (Head Office),89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",36,18,15,648,97.2,4/6/2014
46145,4/2/2015,1,Tailspin Toys (Head Office),180,Shipping carton (Brown) 279x254x217mm,100,1.11,15,111,16.65,2/18/2016
50448,6/4/2015,924,Eva Schulteisz,158,10 mm Double sided bubble wrap 50m,20,105,15,2100,315,2/26/2016
26842,5/13/2014,867,Jasna Cerkez,135,Animal with big feet slippers (Brown) M,4,32,15,128,19.2,4/7/2014
58654,10/8/2015,1,Tailspin Toys (Head Office),134,Animal with big feet slippers (Brown) S,8,32,15,256,38.4,3/15/2014
51219,6/16/2015,1,Tailspin Toys (Head Office),20,DBA joke mug - you might be a DBA if (White),7,13,15,91,13.65,10/2/2013
65896,1/30/2016,827,Crina Grasu,176,Bubblewrap dispenser (Red) 1.5m,8,240,15,1920,288,1/22/2015
65835,1/29/2016,983,Sabine Alksne,69,Ride on toy sedan car (Blue) 1/12 scale,6,230,15,1380,207,3/31/2015
33530,8/30/2014,956,Nhung Thach,72,Ride on toy sedan car (Pink) 1/12 scale,2,230,15,460,69,5/13/2015
8258,6/5/2013,1,Tailspin Toys (Head Office),15,USB food flash drive - dessert 10 drive variety pack,10,240,15,2400,360,8/21/2014
66278,2/6/2016,1,Tailspin Toys (Head Office),148,Halloween skull mask (Gray) L,108,18,15,1944,291.6,9/10/2015
71296,4/28/2016,1,Tailspin Toys (Head Office),66,RC big wheel monster truck with remote control (Black) 1/50 scale,9,45,15,405,60.75,4/11/2015
40030,12/22/2014,916,Pinja Jantunen,99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",60,18,15,1080,162,2/20/2013
31111,7/18/2014,401,Wingtip Toys (Head Office),37,Developer joke mug - when your hammer is C++ (Black),3,13,15,39,5.85,11/24/2015
14692,9/30/2013,808,Jackson Kolios,59,RC toy sedan car with remote control (Red) 1/50 scale,9,25,15,225,33.75,7/11/2013
65109,1/18/2016,1,Tailspin Toys (Head Office),208,Permanent marker red 5mm nib (Red) 5mm,84,2.7,15,226.8,34.02,9/3/2014
2442,2/19/2013,401,Wingtip Toys (Head Office),45,Developer joke mug - there are 10 types of people in the world (Black),9,13,15,117,17.55,7/16/2014
29665,6/26/2014,903,Bing Han,105,Alien officer hoodie (Black) 4XL,9,35,15,315,47.25,3/25/2014
46944,4/13/2015,821,Kwanjai Saowaluk,145,Halloween zombie mask (Light Brown) XL,96,18,15,1728,259.2,3/7/2013
58225,10/1/2015,919,Kertu Sokk,203,Tape dispenser (Black),40,32,15,1280,192,7/23/2015
61627,11/23/2015,1,Tailspin Toys (Head Office),93,"""The Gu"" red shirt XML tag t-shirt (Black) M",36,18,15,648,97.2,4/11/2016
11811,8/6/2013,1,Tailspin Toys (Head Office),107,Superhero action jacket (Blue) 3XS,3,25,15,75,11.25,10/17/2014
10440,7/12/2013,889,Sointu Savonheimo,107,Superhero action jacket (Blue) 3XS,5,25,15,125,18.75,4/3/2015
36946,10/30/2014,1,Tailspin Toys (Head Office),197,Black and orange this way up despatch tape 48mmx75m,72,3.7,15,266.4,39.96,1/22/2015
6270,5/2/2013,950,Emily Whittle,24,DBA joke mug - I will get you in order (White),8,13,15,104,15.6,4/21/2015
29782,6/27/2014,401,Wingtip Toys (Head Office),46,Developer joke mug - a foo walks into a bar (White),8,13,15,104,15.6,5/27/2015
48743,5/9/2015,401,Wingtip Toys (Head Office),149,Halloween skull mask (Gray) XL,60,18,15,1080,162,8/6/2015
50612,6/5/2015,988,Maksims Krastins,163,32 mm Double sided bubble wrap 20m,70,37,15,2590,388.5,2/18/2013
38993,12/5/2014,401,Wingtip Toys (Head Office),131,Furry gorilla with big eyes slippers (Black) M,4,32,15,128,19.2,7/21/2014
8765,6/14/2013,911,Liidia Lepp,217,Void fill 200 L bag (White) 200L,90,25,15,2250,337.5,12/24/2014
6307,5/2/2013,974,Emil Roman,55,IT joke mug - that behavior is by design (Black),6,13,15,78,11.7,5/27/2016
24570,4/4/2014,1,Tailspin Toys (Head Office),152,Pack of 12 action figures (female),1,16,15,16,2.4,6/27/2013
53748,7/23/2015,905,Sara Huiting,152,Pack of 12 action figures (female),8,16,15,128,19.2,1/20/2015
52592,7/7/2015,401,Wingtip Toys (Head Office),27,DBA joke mug - SELECT caffeine FROM mug (Black),6,13,15,78,11.7,11/14/2013
73290,5/27/2016,1,Tailspin Toys (Head Office),157,10 mm Double sided bubble wrap 20m,20,30,15,600,90,7/3/2015
20764,1/24/2014,822,Suparna Bhattacharya,46,Developer joke mug - a foo walks into a bar (White),1,13,15,13,1.95,12/25/2014
21994,2/14/2014,401,Wingtip Toys (Head Office),78,"""The Gu"" red shirt XML tag t-shirt (White) XS",48,18,15,864,129.6,11/3/2015
60434,11/4/2015,1,Tailspin Toys (Head Office),129,Plush shark slippers (Gray) XL,5,32,15,160,24,1/26/2016
50806,6/9/2015,1,Tailspin Toys (Head Office),114,Superhero action jacket (Blue) XXL,8,30,15,240,36,5/31/2016
71230,4/27/2016,976,Alinne Matos,203,Tape dispenser (Black),10,32,15,320,48,10/15/2015
54316,7/30/2015,863,Jakub Lukes,106,Alien officer hoodie (Black) 5XL,8,35,15,280,42,4/1/2014
15436,10/15/2013,401,Wingtip Toys (Head Office),27,DBA joke mug - SELECT caffeine FROM mug (Black),1,13,15,13,1.95,11/20/2014
60984,11/13/2015,401,Wingtip Toys (Head Office),99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",84,18,15,1512,226.8,12/16/2015
48172,4/30/2015,1,Tailspin Toys (Head Office),32,Developer joke mug - that's a hardware problem (White),2,13,15,26,3.9,1/10/2014
72164,5/10/2016,401,Wingtip Toys (Head Office),76,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",84,18,15,1512,226.8,5/23/2013
25783,4/25/2014,895,Geza Roman,17,DBA joke mug - mind if I join you? (Black),3,13,15,39,5.85,3/1/2016
24983,4/11/2014,1,Tailspin Toys (Head Office),33,Developer joke mug - that's a hardware problem (Black),4,13,15,52,7.8,12/22/2015
